lsoa,place,distance,area
E01025615,Leicester,10380.8457985738,6420235.16897451
E01025616,Leicester,9666.37572219967,1857922.06240751
E01025617,Leicester,9547.49309250179,11499467.7898315
E01025618,Leicester,9327.13895129711,556544.246136493
E01025619,Leicester,8722.87039486651,806661.113107007
E01025620,Leicester,12266.9135371896,1348032.00119698
E01025621,Leicester,13520.2661301579,10412197.394411
E01025622,Leicester,5138.94646480264,881927.621231003
E01025623,Leicester,5052.97080700279,974148.450471496
E01025624,Leicester,5564.30017688988,1628164.83509
E01025625,Leicester,7663.07656653435,341213.662547504
E01025626,Leicester,6728.40248322805,8529116.76386995
E01025627,Leicester,6343.51217174272,3147331.34595952
E01025629,Leicester,4470.10393505937,328007.551035506
E01025630,Leicester,4200.22897897586,833726.301790506
E01025631,Leicester,5691.12716121818,393556.387844
E01025632,Leicester,6300.52596274686,284751.741053506
E01025633,Leicester,5115.67016081188,570033.579843001
E01025634,Leicester,7245.3233627782,1086890.1021185
E01025635,Leicester,5675.00132108391,326545.1041545
E01025636,Leicester,4740.30852199533,352448.871028999
E01025637,Leicester,5037.43469903415,387423.955775006
E01025638,Leicester,6745.80831678,2693613.53690202
E01025639,Leicester,6790.25019811224,1998379.947455
E01025640,Leicester,7976.13444663256,2327763.46558749
E01025641,Leicester,9112.94260776574,1328970.14809049
E01025642,Leicester,8452.1225720395,1078721.4089655
E01025643,Leicester,9506.57396862115,742619.656482997
E01025644,Leicester,9930.04515313859,1512851.00681551
E01025645,Leicester,10034.6521977501,15322781.8226395
E01025646,Leicester,7466.06188969142,1349650.1653035
E01025647,Leicester,8217.90122550965,611613.358726008
E01025648,Leicester,8588.97294841929,374383.614471994
E01025649,Leicester,8272.28406536712,1088984.15418051
E01025650,Leicester,8408.38964959998,1486298.17797348
E01025651,Leicester,7990.48853953704,270866.602547497
E01025652,Leicester,4462.24666678649,440637.922718504
E01025653,Leicester,3898.05766065698,311480.613064999
E01025654,Leicester,4354.14602169338,450323.761991008
E01025655,Leicester,3681.26640072251,292494.238370999
E01025656,Leicester,4108.28820110745,270313.490428497
E01025657,Leicester,6365.99577407782,1395790.019757
E01025658,Leicester,6451.93872866309,864230.86395951
E01025659,Leicester,7153.4305436247,2497172.41947151
E01025660,Leicester,5688.15687811926,465370.817592991
E01025661,Leicester,14071.067374427,2366503.2942945
E01025662,Leicester,15487.5668699645,5888948.50321549
E01025663,Leicester,13599.233884453,3554140.12716551
E01025664,Leicester,17638.8225784112,11895114.536354
E01025665,Leicester,14679.2720412377,824701.241468997
E01025666,Leicester,4504.97920364609,290616.443491002
E01025667,Leicester,4033.8587782845,379419.106257997
E01025668,Leicester,4647.03998285433,374473.771556994
E01025669,Leicester,5050.2512808923,1409929.838851
E01025670,Leicester,6017.78565281265,424078.471744494
E01025671,Leicester,5605.53809579039,1075088.24026201
E01025672,Leicester,6368.42087361002,1974654.52781699
E01025673,Leicester,5002.27829604923,1498296.1059075
E01025674,Leicester,11458.2541527695,3634399.19923151
E01025675,Leicester,12249.1441191605,1095436.41091951
E01025676,Leicester,13679.4115655083,6029028.0288035
E01025677,Leicester,13348.808185314,547906.547743501
E01025678,Leicester,4206.22146641689,456194.773714505
E01025679,Leicester,6178.12283858777,4362886.919142
E01025680,Leicester,5115.87756748924,276060.346953496
E01025681,Leicester,4009.62868208079,616375.762663005
E01025682,Leicester,5264.95548087073,873856.994652504
E01025683,Leicester,5242.83361977245,248611.288111999
E01025684,Leicester,4753.13286315473,337619.805187503
E01025685,Leicester,10091.4796436145,283906.587421499
E01025686,Leicester,10174.8079371931,1593142.16742899
E01025687,Leicester,10279.3886693666,30450327.862519
E01025688,Leicester,11375.8697962694,6169143.57455703
E01025689,Leicester,16304.8271387467,667469.476954003
E01025690,Leicester,15975.6442159233,516050.081485004
E01025692,Leicester,18093.5203466779,1169415.71652799
E01025693,Nottingham,19111.6882193288,7079626.687464
E01025695,Leicester,16772.1233689878,1841873.6428555
E01025696,Leicester,17540.0988721634,1030774.45955149
E01025697,Leicester,16939.3612287892,285193.434060502
E01025698,Leicester,16671.9359094765,484265.018739496
E01025699,Leicester,15708.625233557,215487.0788645
E01025700,Leicester,15424.6230967354,2481757.60536699
E01025701,Leicester,15250.5326673957,218973.774269
E01025702,Leicester,14511.2032259868,606471.949719515
E01025703,Leicester,16190.8382136111,336729.355544501
E01025704,Leicester,17609.2328414104,2450014.57995897
E01025705,Leicester,16544.192567366,652749.090618009
E01025706,Leicester,17169.2466115427,1357745.08523701
E01025707,Leicester,15356.9701445129,386446.417998013
E01025708,Leicester,15632.5876550047,2943171.03109448
E01025709,Leicester,15556.7596396291,639272.914300499
E01025710,Leicester,14241.8693983008,3450840.55931898
E01025711,Leicester,14567.0755062893,546576.399260005
E01025712,Leicester,13624.9207680716,1116268.71190601
E01025713,Leicester,14974.1438461569,506062.719476994
E01025714,Leicester,13347.7080996277,1003659.332541
E01025715,Leicester,14360.9310183048,392147.552920502
E01025716,Leicester,14325.2804040058,342543.304030501
E01025717,Leicester,13536.945216278,1323261.98898999
E01025718,Leicester,15159.9671016197,498828.590237003
E01025719,Leicester,14958.6622275313,348242.728532501
E01025720,Leicester,15615.2521663527,502816.201478499
E01025721,Leicester,15904.3217181253,354608.706638493
E01025722,Leicester,16767.1197153065,273056.814856497
E01025723,Leicester,16426.6543594523,353431.590073005
E01025724,Leicester,16291.0292558022,143080.103505501
E01025725,Leicester,17116.8278259777,254603.184463499
E01025726,Leicester,9911.98908413711,489618.639835997
E01025727,Leicester,9854.04126292595,445241.779885997
E01025728,Leicester,9514.58665266083,584842.384183004
E01025729,Leicester,9286.58034328074,420269.340120995
E01025730,Leicester,8934.97460441703,30593247.9383435
E01025731,Leicester,9170.01453110817,2265206.535476
E01025732,Leicester,13422.2467850116,3692510.72266849
E01025733,Leicester,11855.7040936613,821239.581479002
E01025734,Leicester,11528.8158962519,3227466.94128801
E01025735,Leicester,10989.3345237104,3346066.7648585
E01025736,Leicester,6575.79906423999,3125820.89582901
E01025737,Leicester,8759.75258205234,2426960.98059753
E01025738,Leicester,8682.09416301886,9466907.92651447
E01025739,Leicester,7505.71845041687,2519166.43152599
E01025740,Leicester,16351.3148407119,5644906.5859225
E01025741,Leicester,17776.2771089192,352986.417056997
E01025742,Leicester,17833.0090116506,345170.091652006
E01025743,Leicester,18144.0922976763,2649681.84022251
E01025744,Leicester,18143.8633988922,3387800.93222851
E01025745,Leicester,19301.3373606569,1039980.235923
E01025746,Leicester,19468.4736076143,4307569.95483198
E01025747,Leicester,18377.2700957155,384343.7977975
E01025748,Leicester,9976.16569841579,1608009.74995601
E01025749,Leicester,12167.6147401492,4592027.13015149
E01025750,Leicester,11315.3210449827,799529.903788491
E01025751,Leicester,10724.1837229265,1059654.92055452
E01025752,Leicester,8014.73066110786,953800.396612507
E01025753,Leicester,8013.15785078374,331623.742782501
E01025754,Leicester,7604.9267795988,218846.633821001
E01025755,Leicester,7379.0073665541,262321.850628004
E01025756,Leicester,7965.20189287699,975794.41846
E01025757,Leicester,7409.99647742131,245154.7713515
E01025758,Leicester,7314.08319063327,3311162.29116649
E01025759,Leicester,8336.44535949459,622354.490002
E01025760,Leicester,16505.1438218563,21103051.380275
E01025761,Nottingham,17663.0579973647,23705187.9955676
E01025762,Leicester,5274.37840824502,627336.764974504
E01025763,Leicester,4765.95567567177,1006253.7540545
E01025764,Leicester,5094.95554694814,278406.646946503
E01025765,Leicester,4629.23069060334,328472.319610995
E01025766,Leicester,5944.27644995321,1226230.54050949
E01025767,Leicester,5996.9201398578,1199438.975446
E01025768,Leicester,14002.1617981327,19249439.477927
E01025769,Leicester,10473.3062431695,14672676.3439085
E01025770,Leicester,15721.0997425806,62926162.7324501
E01025771,Leicester,20091.1878960054,39918418.2572436
E01025772,Leicester,14112.4623700315,767802.982602003
E01025773,Leicester,13742.748853819,871576.004023512
E01025774,Leicester,12915.0577018988,1426291.6832205
E01025775,Leicester,13934.2753315813,3255743.30930599
E01025776,Leicester,12254.1454433063,3669119.59632103
E01025777,Leicester,15347.9404015607,29498527.4610651
E01025778,Leicester,12708.0732363493,3737671.32830349
E01025779,Leicester,13011.01317655,563701.914762501
E01025780,Leicester,12134.0118048308,827916.982806002
E01025781,Leicester,9469.58767929741,12137488.088402
E01025782,Leicester,9589.20094066007,388991.144516996
E01025783,Leicester,11206.2117443729,22725209.2611875
E01025784,Leicester,17209.5922912893,24282644.776957
E01025785,Leicester,13224.2613265773,7332800.293489
E01025786,Leicester,14247.003667372,633824.037166991
E01025787,Leicester,15743.7408729605,8051043.22789552
E01025788,Leicester,17400.2588823514,30398085.193894
E01025789,Leicester,20145.9095857832,10600269.8638775
E01025790,Leicester,20561.8564269946,829249.714317499
E01025791,Leicester,21949.102560719,5313779.21758999
E01025792,Leicester,20479.8320694638,2152008.74319602
E01025793,Leicester,19015.8304548547,2721874.74398999
E01025794,Leicester,21115.4500786192,2379604.41818749
E01025795,Leicester,22363.7377352305,417243.258951492
E01025796,Leicester,22933.2095446095,841350.054801504
E01025797,Leicester,21437.8415908661,8350288.62558453
E01025798,Leicester,24226.6384183364,2277104.2648445
E01025799,Leicester,24030.018183512,1566481.2033045
E01025800,Leicester,23518.8210388938,279141.160788503
E01025801,Leicester,22546.6751153322,305628.019694498
E01025802,Leicester,21747.8911515488,736348.121786994
E01025803,Leicester,22154.8285659884,468029.4078195
E01025804,Leicester,23615.6231908361,578908.653293998
E01025805,Leicester,22752.4736002675,851353.898587504
E01025806,Leicester,22995.9300721628,376720.803163499
E01025807,Leicester,23667.1460828504,334066.420795003
E01025808,Leicester,21976.799541971,50872072.9626115
E01025809,Leicester,24587.9762203576,59350398.9560263
E01025810,Leicester,14664.9256957556,44041998.8565336
E01025812,Leicester,6497.31929236844,7468971.42272398
E01025813,Leicester,6927.30570828723,2732944.51140851
E01025814,Leicester,9564.69255361683,7725463.63904199
E01025815,Leicester,16136.2673739819,96978974.2300558
E01025816,Leicester,19241.2859632129,23368787.517283
E01025819,Leicester,16872.5347848899,14529008.405105
E01025820,Leicester,15354.5343695398,2856377.58801652
E01025821,Leicester,16555.6197595486,472128.736943002
E01025822,Leicester,15634.939773315,281077.630197999
E01025823,Leicester,15939.0742276073,584557.184707994
E01025824,Leicester,16160.6951157288,1397293.0532555
E01025825,Leicester,17184.1236186951,3925426.09928549
E01025826,Leicester,14845.1067092822,1872599.04847602
E01025827,Leicester,19022.5841347068,498094.343924003
E01025828,Leicester,17886.9914530172,1921977.43965551
E01025829,Leicester,19673.0439886586,353098.828997495
E01025830,Leicester,18767.0773796694,600676.248919506
E01025831,Leicester,19777.4258397637,222169.601368502
E01025832,Leicester,20337.6411710928,1443943.7501405
E01025833,Leicester,19135.8580540014,4744797.40081401
E01025834,Leicester,19784.0339951308,695697.167819004
E01025835,Leicester,20643.3515481122,1871460.43500151
E01025836,Leicester,19316.076727371,216933.246853501
E01025837,Leicester,20657.0558055245,27819885.9367049
E01025838,Leicester,17365.4150184678,9123717.38419803
E01025839,Leicester,14350.9268954595,360058.6622835
E01025840,Leicester,14978.0613041114,521022.779290996
E01025841,Leicester,13414.793294218,3067543.95554802
E01025842,Leicester,12865.3411304701,2478007.15765901
E01025843,Leicester,14011.9946691157,1171055.094198
E01025844,Leicester,13817.7862415086,606358.027470502
E01025845,Leicester,7039.97431664132,510857.318264506
E01025846,Leicester,6281.88006934193,655068.579398999
E01025847,Leicester,6152.4859836761,784688.290075007
E01025848,Leicester,8064.00962869375,6360578.45417599
E01025849,Leicester,19916.1416493082,545465.632538007
E01025850,Leicester,19029.0504838612,271131.207876994
E01025851,Leicester,19716.5070746271,362930.272394002
E01025852,Leicester,19285.1844108745,483160.657851498
E01025853,Leicester,21407.1186514875,2744869.405004
E01025854,Leicester,20438.3906483486,363525.900869
E01025855,Leicester,20740.6970973815,320189.912857998
E01025856,Leicester,20491.7314410417,287573.960406995
E01025857,Leicester,20808.8471734382,267439.3977405
E01025858,Leicester,18850.4539767891,414062.049332493
E01025859,Leicester,18261.8503931738,675744.824290496
E01025860,Leicester,18014.3653950632,1471168.71901549
E01025861,Leicester,18444.2886870861,506061.801166001
E01025862,Leicester,17427.3509061151,1765253.89306601
E01025863,Leicester,18683.7275605063,348046.989554502
E01025864,Leicester,19726.2832467927,3446552.25085649
E01025865,Leicester,19171.8264564747,276191.009233502
E01025866,Leicester,19901.9884386834,445017.912921999
E01025867,Leicester,19966.0608696275,296257.483004498
E01025868,Leicester,11561.3673328958,735389.804395512
E01025869,Leicester,10893.013302468,369294.791505996
E01025870,Leicester,10482.0200988453,3210015.53246102
E01025871,Leicester,13417.3482323391,10936466.386238
E01025872,Leicester,14194.8779641481,3699706.50070503
E01025873,Leicester,13649.0996765997,23702004.801562
E01025874,Leicester,11308.0669979401,1309751.147956
E01025875,Leicester,14013.6242465897,4392490.49333696
E01025876,Leicester,9996.77118705621,10819998.8573475
E01025877,Leicester,8409.71927819116,3124773.38079301
E01025878,Leicester,13156.2909938424,17464451.0120435
E01025879,Leicester,9136.11428322802,4462390.01627296
E01025880,Leicester,6985.20852439674,1164724.4436955
E01025883,Leicester,17939.1259196164,3217933.7038535
E01025884,Leicester,20414.6105610872,7364682.1716695
E01025888,Leicester,16862.5060382928,49150529.707747
E01025889,Leicester,17565.4013402041,45139708.9080405
E01025890,Nottingham,20266.6558474466,17151188.1766671
E01025891,Nottingham,18742.5329860988,15106357.7097975
E01025893,Leicester,22780.9540616668,2305661.89621251
E01025894,Leicester,21934.6466524094,958666.9061855
E01025895,Leicester,20269.5743061174,900271.150122514
E01025896,Leicester,19737.7986187818,3165707.63515948
