dz_2011,year,pop_total,pop_workingage,pop_incomedeprived,simd_score
S01010004,2004,770.25,461.25,27,8.69949537825
S01010004,2006,754.25,461.5,41,8.543270687925
S01010004,2009,736.75,454.75,53.75,9.22171222650159
S01010004,2012,694.5,447.25,40,8.75143358740463
S01010005,2004,789.909090909091,559.909090909091,166.272727272727,33.7422890559091
S01010005,2006,819.818181818182,620.545454545455,139.818181818182,27.7008123742727
S01010005,2009,812,622.181818181818,180.454545454545,27.7313680393409
S01010005,2012,816.727272727273,652.272727272727,173.181818181818,32.11409316861
S01010006,2004,841.588235294118,549.941176470588,167.235294117647,28.3705258381765
S01010006,2006,808.705882352941,562.352941176471,147.764705882353,24.3898500959412
S01010006,2009,796.588235294118,575.411764705882,161.470588235294,23.4790613315809
S01010006,2012,787.058823529412,585.470588235294,146.176470588235,27.1243746102155
S01010007,2004,952,586,59,10.48492325
S01010007,2006,881,565,64,8.9933957609
S01010007,2009,804,529,85,11.2559996191336
S01010007,2012,820,541,65,10.5047565285775
S01010008,2004,1033.625,747,219.5,32.936363411875
S01010008,2006,1116.75,846.625,168.875,23.6234648645125
S01010008,2009,1049.125,812,186.25,24.2594784283982
S01010008,2012,1122,884.625,189.375,27.689817651344
S01010009,2004,1034.33333333333,736.333333333333,230.666666666667,34.4249047383333
S01010009,2006,1117.44444444444,839,181,25.1585237315556
S01010009,2009,1052.77777777778,805,199.444444444444,25.798014131616
S01010009,2012,1125,878.777777777778,204.444444444444,29.6805677680154
S01010010,2004,935.5,594.333333333333,44.3333333333333,8.07155300451667
S01010010,2006,919.666666666667,594.5,57.5,8.90054829221667
S01010010,2009,876.666666666667,567.666666666667,59.1666666666667,9.02569100668035
S01010010,2012,886.5,579.166666666667,44.1666666666667,7.55310644601772
S01010011,2004,726.6,438.9,156.1,31.3748852282
S01010011,2006,716.6,445.7,160.5,30.3563572436
S01010011,2009,670.1,425.7,178,29.4399867353178
S01010011,2012,662.7,419.4,163,31.2547600731383
S01010012,2004,908.083333333333,558.083333333333,81.1666666666667,13.34160740675
S01010012,2006,870.166666666667,555.583333333333,69.5,11.3640166854667
S01010012,2009,820.166666666667,530.666666666667,97.5,13.1870977971026
S01010012,2012,774.5,508,77.5,13.2154492867661
S01010013,2004,813.3,567,139.9,21.8327079977
S01010013,2006,780.2,556.4,118.5,18.0160668377
S01010013,2009,770.3,543.9,131.5,21.8267146634297
S01010013,2012,725.7,511.8,106,19.6834033352925
S01010014,2004,865.538461538462,599.769230769231,158.384615384615,25.8471571574615
S01010014,2006,857.923076923077,611.692307692308,149.461538461538,21.9859368716154
S01010014,2009,871.538461538462,629.461538461538,164.615384615385,23.4522578447477
S01010014,2012,840.538461538462,598.076923076923,124.615384615385,21.201007872784
S01010015,2004,799.111111111111,603.888888888889,125.222222222222,22.2563171248889
S01010015,2006,857.111111111111,668.111111111111,127,22.4086946922222
S01010015,2009,885.444444444444,706.888888888889,149.444444444444,18.4080701960728
S01010015,2012,878,693.111111111111,112.222222222222,17.3191086089873
S01010016,2004,777,404,201,34.344811234
S01010016,2006,783,436,177,31.456910051
S01010016,2009,784,465,180,27.6566500263111
S01010016,2012,775,464,145,25.0659338187706
S01010017,2004,782.5,445.5,256.25,44.512648977
S01010017,2006,789,474.625,208.75,37.774499066125
S01010017,2009,788.125,503.75,208.75,32.4551653962629
S01010017,2012,772.25,512.125,170,33.8889490486107
S01010018,2004,733.75,373.25,275.333333333333,57.8663353636667
S01010018,2006,721.75,380.5,274.5,52.5492919869167
S01010018,2009,725.5,391.5,259.166666666667,50.9857886163413
S01010018,2012,819.166666666667,491.166666666667,235.833333333333,48.9880945003081
S01010019,2004,752.916666666667,407.833333333333,347.5,64.5201136206667
S01010019,2006,772.166666666667,445.5,332.833333333333,59.5958482785
S01010019,2009,735.666666666667,440.333333333333,298.333333333333,56.0458340677073
S01010019,2012,776.5,487.833333333333,232.083333333333,50.2303571611116
S01010020,2004,748.9,416.2,208.8,42.7127229285
S01010020,2006,758.9,443.7,185.6,34.179703801
S01010020,2009,741,438.9,186.5,33.2689704217024
S01010020,2012,757,472.9,167,32.8224639448055
S01010021,2004,719.555555555556,444.777777777778,413.666666666667,82.4039480317778
S01010021,2006,748.333333333333,471.888888888889,344.222222222222,76.5260571607778
S01010021,2009,662.555555555556,426.666666666667,443.333333333333,78.3765862153982
S01010021,2012,679.888888888889,436.555555555556,213.888888888889,52.5223026517767
S01010022,2004,922,522,405,73.670251184
S01010022,2006,656,410,288,69.350624267
S01010022,2009,622,404,275,69.7308503527324
S01010022,2012,953,629,315,60.6060449604608
S01010023,2004,852.375,482.8125,392,75.8072136728125
S01010023,2006,773.9375,460.4375,344.625,68.6825116735625
S01010023,2009,859.875,534.625,362.1875,65.4322883700581
S01010023,2012,1062.75,677.4375,358.4375,61.4971544479138
S01010024,2004,956.142857142857,601.571428571429,464.857142857143,73.5037064024286
S01010024,2006,1109.28571428571,754.428571428571,396.571428571429,58.2844555872857
S01010024,2009,1361.85714285714,975.142857142857,490,53.0502562099691
S01010024,2012,1523.85714285714,1103.71428571429,404.285714285714,49.0964007665529
S01010025,2004,662.25,439.75,276.5,65.5239312155
S01010025,2006,739.25,517.25,250.75,60.26760310775
S01010025,2009,860.25,641,271.25,52.6888713937741
S01010025,2012,934.25,712,235,49.9725296515051
S01010026,2004,921.470588235294,551.235294117647,460.941176470588,73.7846611925882
S01010026,2006,1060.11764705882,683.882352941176,401.588235294118,59.4797491192353
S01010026,2009,1320.05882352941,898.411764705882,489.117647058824,54.7501878350613
S01010026,2012,1478.70588235294,1020.23529411765,409.705882352941,50.8015437264016
S01010027,2004,789.421052631579,569.842105263158,219.78947368421,39.6041163243158
S01010027,2006,1069.63157894737,753.473684210526,268.894736842105,35.5417332780526
S01010027,2009,1326.73684210526,939.526315789474,346.315789473684,31.2793432431806
S01010027,2012,1444.10526315789,1004.52631578947,287.631578947368,29.2212197800518
S01010028,2004,849,486,404,78.810757735
S01010028,2006,791,473,363,70.728305861
S01010028,2009,948,589,395,64.6534653213668
S01010028,2012,1152,732,380,60.6700947265657
S01010029,2004,794,433,339,67.932362621
S01010029,2006,835,469,340,61.195085122
S01010029,2009,804,484,340,63.7298032163549
S01010029,2012,875,544,330,65.1451296731936
S01010030,2004,802.4,582.5,217.6,37.4536706755
S01010030,2006,1100.4,777.2,271.9,33.2290346314
S01010030,2009,1372.5,972,353.5,29.147223630759
S01010030,2012,1500.5,1042.4,295,27.2816694141665
S01010031,2004,1082,955,263,45.533914672
S01010031,2006,1317,1137,316,49.86219035
S01010031,2009,1742,1534,280,35.0984620050488
S01010031,2012,2103,1896,240,30.6219835180395
S01010032,2004,1068.27272727273,903.363636363636,310.545454545455,52.5658610443636
S01010032,2006,1238.54545454545,1042.27272727273,335,54.2075147517273
S01010032,2009,1557,1345.36363636364,278.636363636364,39.7278960503322
S01010032,2012,1833.81818181818,1626.27272727273,239.545454545455,37.2505838699296
S01010033,2004,773.769230769231,509.230769230769,370.230769230769,72.2351216869231
S01010033,2006,780.230769230769,526.846153846154,335.615384615385,71.8740423035385
S01010033,2009,861.461538461538,596.461538461538,344.230769230769,67.1590862838458
S01010033,2012,873.538461538462,626.153846153846,297.307692307692,68.156678643405
S01010034,2004,982.181818181818,651.363636363636,460.454545454545,75.3421531298182
S01010034,2006,902.090909090909,617.909090909091,356.727272727273,64.3047477656364
S01010034,2009,812.727272727273,569.090909090909,288.181818181818,60.4102129047427
S01010034,2012,782.272727272727,561.090909090909,223.636363636364,60.0460252909965
S01010035,2004,967.142857142857,718.428571428571,470.428571428571,78.8037407122857
S01010035,2006,974.142857142857,753,446.285714285714,77.2187725031429
S01010035,2009,998.857142857143,773.714285714286,318.571428571429,55.0646558800799
S01010035,2012,915,717.428571428571,244.285714285714,58.3898122763006
S01010036,2004,1082,955,263,45.533914672
S01010036,2006,1317,1137,316,49.86219035
S01010036,2009,1742,1534,280,35.0984620050488
S01010036,2012,2103,1896,240,30.6219835180395
S01010037,2004,741,422,362.545454545455,72.7778680908182
S01010037,2006,723.545454545455,407.545454545455,287.545454545455,64.8373239396364
S01010037,2009,722.090909090909,424.090909090909,285.909090909091,62.3970998272243
S01010037,2012,743.090909090909,460.636363636364,247.727272727273,56.3943528910937
S01010038,2004,901.285714285714,587.928571428571,404.142857142857,68.0988368697143
S01010038,2006,944.642857142857,626.142857142857,289.285714285714,52.5247428759286
S01010038,2009,951.142857142857,641.071428571429,293.214285714286,47.950403353698
S01010038,2012,961.714285714286,669.857142857143,268.571428571429,48.0941732359976
S01010039,2004,578.181818181818,508,103.090909090909,35.5691907317273
S01010039,2006,684.909090909091,607.090909090909,142.090909090909,35.3272106487273
S01010039,2009,783.454545454545,705.272727272727,115.909090909091,26.5803196402343
S01010039,2012,917.454545454545,826.909090909091,103.636363636364,21.2472702215624
S01010040,2004,842,664.888888888889,208,46.7438489838889
S01010040,2006,972.444444444444,780,231.888888888889,43.6469764377778
S01010040,2009,1127.11111111111,913.111111111111,270.555555555556,35.7672669902207
S01010040,2012,1341.11111111111,1057.11111111111,268.888888888889,34.8326387328743
S01010041,2004,604.363636363636,509.454545454545,136,41.7703149040909
S01010041,2006,658.363636363636,566.909090909091,153.727272727273,41.6753045078182
S01010041,2009,718.363636363636,629.454545454545,137.727272727273,34.9441752908228
S01010041,2012,811.818181818182,715.272727272727,129.090909090909,29.9149183471978
S01010042,2004,883.923076923077,681.461538461538,249.384615384615,51.0643604058462
S01010042,2006,1007.53846153846,789.230769230769,248.615384615385,46.2621859377692
S01010042,2009,1149.23076923077,912,296.538461538462,39.7098097368241
S01010042,2012,1355.92307692308,1047.69230769231,295,39.524013081031
S01010043,2004,830.363636363636,548.454545454545,327.636363636364,57.9647573528182
S01010043,2006,772.090909090909,513,295.545454545455,65.1140976684545
S01010043,2009,800.181818181818,552,293.181818181818,59.6637102845617
S01010043,2012,837.909090909091,597.272727272727,285.454545454545,62.1786141121556
S01010044,2004,808.875,483.125,312.625,60.53529062075
S01010044,2006,789.625,443.875,324,63.340996117875
S01010044,2009,871.5,533.125,358.125,60.1966511793387
S01010044,2012,1034.25,667,323.125,52.9823157671935
S01010045,2004,676.444444444444,387.888888888889,333.777777777778,72.4056572943333
S01010045,2006,640.777777777778,353.222222222222,305.666666666667,72.7415453223333
S01010045,2009,710.444444444444,404.666666666667,323.888888888889,66.2617463333827
S01010045,2012,742.111111111111,453.111111111111,270,63.0166963137537
S01010046,2004,783.666666666667,517.583333333333,505.5,82.16063327425
S01010046,2006,835.916666666667,529,426.083333333333,75.2277352078333
S01010046,2009,848.75,534.75,405.833333333333,70.0620558808402
S01010046,2012,792.5,494.416666666667,322.5,69.5175605029903
S01010047,2004,796.416666666667,456.416666666667,412.083333333333,75.9328523190833
S01010047,2006,800.333333333333,467.833333333333,391.583333333333,70.8634505534167
S01010047,2009,810.416666666667,491.583333333333,370.416666666667,69.5500770912146
S01010047,2012,787.333333333333,492.833333333333,317.083333333333,70.7987990984814
S01010048,2004,792.714285714286,454.428571428571,442.857142857143,81.2866894381428
S01010048,2006,682.571428571429,382.428571428571,311.5,73.7637974427143
S01010048,2009,649.142857142857,373.142857142857,284.642857142857,67.3147606161289
S01010048,2012,643.285714285714,377.571428571429,252.5,67.4181031659731
S01010049,2004,672,409,389.3,78.8031714534
S01010049,2006,660.9,401.8,389,83.4864197204
S01010049,2009,661.5,419.8,341.5,79.0814918110689
S01010049,2012,658.2,413.7,294.5,80.742406653227
S01010050,2004,822,462,448,83.719827533
S01010050,2006,612,359,392,84.801322477
S01010050,2009,650,374,460,85.8798001909927
S01010050,2012,671,391,435,86.2011577906254
S01010051,2004,754.666666666667,434.777777777778,401.333333333333,75.8583585821111
S01010051,2006,688.222222222222,406,377.111111111111,78.8097402393333
S01010051,2009,695.444444444444,405,347.777777777778,76.88377792358
S01010051,2012,664.777777777778,397.666666666667,285,79.6876966499458
S01010052,2004,598,367,277,72.374675273
S01010052,2006,518,330,296,83.739287358
S01010052,2009,541,369,240,74.1341917779314
S01010052,2012,528,377,195,77.6689221936886
S01010053,2004,753,509,401,69.109819014
S01010053,2006,769,504,312,66.256883204
S01010053,2009,907,610,360,57.9859731030178
S01010053,2012,1047,703,355,56.9214023576412
S01010054,2004,657.222222222222,411.222222222222,399.222222222222,80.098906243
S01010054,2006,578.555555555556,361.222222222222,291.777777777778,76.13511381
S01010054,2009,572.666666666667,369.666666666667,280.555555555556,80.1389749906502
S01010054,2012,648.444444444444,416.777777777778,260.555555555556,77.8041630175658
S01010055,2004,957.909090909091,634.545454545455,522.727272727273,79.2829592299091
S01010055,2006,994.363636363636,658.636363636364,306.181818181818,61.500086367
S01010055,2009,955.181818181818,653.636363636364,358.181818181818,66.9195274439448
S01010055,2012,997.545454545455,690.727272727273,337.727272727273,67.6260842235223
S01010056,2004,604.333333333333,391.666666666667,311.666666666667,72.5642048166667
S01010056,2006,541,358.333333333333,196.666666666667,57.9740329453333
S01010056,2009,443,305.666666666667,210,72.9620580892743
S01010056,2012,553.333333333333,381.333333333333,175,59.6549695136517
S01010057,2004,574.4,328.8,262,64.574951543
S01010057,2006,530.2,307.6,223.2,67.0987708964
S01010057,2009,439.4,274.2,111,44.3593182042849
S01010057,2012,362.4,234.8,108,44.8489516722784
S01010058,2004,770.8,484.1,313.6,57.3163360465
S01010058,2006,785.5,519.4,265.4,50.3978200255
S01010058,2009,784.5,537.8,251.5,47.3877263015186
S01010058,2012,779.6,545.4,245,49.3494063221323
S01010059,2004,731.125,490.125,214.875,42.439130217
S01010059,2006,673.375,457.625,173,36.49248284375
S01010059,2009,642.375,437.75,204.375,41.5405461420167
S01010059,2012,731.75,503.5,203.125,43.3906253743978
S01010060,2004,880.818181818182,548.181818181818,303.818181818182,48.2486488144545
S01010060,2006,830.363636363636,547.090909090909,256.272727272727,50.5692619734545
S01010060,2009,795.090909090909,546.090909090909,240.454545454545,46.1640712438639
S01010060,2012,699.272727272727,492.727272727273,222.727272727273,53.3592333147866
S01010061,2004,920.714285714286,536,245.285714285714,42.2220868048571
S01010061,2006,974.142857142857,586.142857142857,268.857142857143,40.5145085957143
S01010061,2009,917,581.571428571429,232.142857142857,38.316136214262
S01010061,2012,957.285714285714,616.142857142857,226.428571428571,37.1132185421864
S01010062,2004,900.666666666667,487.333333333333,318.777777777778,53.7885846298889
S01010062,2006,965.888888888889,545.333333333333,326.555555555556,48.8703105802222
S01010062,2009,894.222222222222,545.222222222222,262.222222222222,45.533766938747
S01010062,2012,946,581.555555555555,257.777777777778,42.8760935205368
S01010063,2004,954.333333333333,576.75,429.25,58.5676587115
S01010063,2006,976.25,607.75,320,51.2686022998333
S01010063,2009,953.583333333333,591.5,303.333333333333,49.1277875437443
S01010063,2012,934.5,587.5,270.833333333333,54.2795327093676
S01010064,2004,637.428571428571,377.285714285714,192.857142857143,44.5351277662857
S01010064,2006,577.428571428571,375.857142857143,161.142857142857,41.5370351705714
S01010064,2009,555.428571428571,361.142857142857,186.428571428571,45.2205638348421
S01010064,2012,561.285714285714,374.142857142857,158.571428571429,43.6905281382712
S01010065,2004,784,475.5,272.75,64.653038347125
S01010065,2006,734.125,444.125,233.875,57.6848945055
S01010065,2009,691.875,429.625,252.5,56.6794836378231
S01010065,2012,683.375,433.875,235,61.8130942470388
